iter	Passed	Remaining
9508	52163	57550
9509	52169	57545
9510	52175	57540
9511	52181	57535
9512	52186	57530
9513	52192	57525
9514	52198	57520
9515	52201	57512
9516	52207	57507
9517	52210	57498
9518	52215	57492
9519	52221	57487
9520	52227	57482
9521	52232	57476
9522	52238	57471
9523	52244	57466
9524	52249	57461
9525	52255	57455
9526	52261	57451
9527	52267	57446
9528	52273	57441
9529	52280	57436
9530	52286	57432
9531	52291	57426
9532	52297	57421
9533	52303	57416
9534	52309	57412
9535	52315	57406
9536	52321	57401
9537	52327	57397
9538	52333	57392
9539	52339	57387
9540	52345	57382
9541	52351	57376
9542	52354	57368
9543	52360	57363
9544	52365	57358
9545	52371	57353
9546	52377	57348
9547	52383	57343
9548	52389	57338
9549	52395	57333
9550	52401	57328
9551	52407	57323
9552	52413	57318
9553	52419	57313
9554	52426	57309
9555	52431	57304
9556	52437	57299
9557	52443	57293
9558	52449	57288
9559	52455	57283
9560	52460	57278
9561	52466	57273
9562	52472	57268
9563	52478	57263
9564	52484	57258
9565	52490	57253
9566	52496	57247
9567	52501	57242
9568	52507	57237
9569	52513	57232
9570	52518	57226
9571	52525	57222
9572	52530	57217
9573	52536	57211
9574	52542	57206
9575	52548	57201
9576	52554	57196
9577	52560	57191
9578	52566	57186
9579	52572	57181
9580	52577	57176
9581	52583	57171
9582	52589	57166
9583	52595	57160
9584	52600	57155
9585	52606	57150
9586	52612	57145
9587	52618	57140
9588	52624	57135
9589	52630	57130
9590	52636	57125
9591	52642	57120
9592	52648	57115
9593	52653	57110
9594	52659	57105
9595	52665	57100
9596	52671	57095
9597	52677	57090
9598	52683	57085
9599	52689	57080
9600	52695	57075
9601	52701	57070
9602	52707	57064
9603	52712	57059
9604	52718	57055
9605	52724	57050
9606	52730	57044
9607	52736	57039
9608	52742	57035
9609	52748	57029
9610	52752	57022
9611	52758	57017
9612	52764	57012
9613	52769	57007
9614	52775	57002
9615	52781	56997
9616	52788	56992
9617	52793	56987
9618	52799	56982
9619	52805	56977
9620	52811	56971
9621	52816	56966
9622	52822	56961
9623	52828	56955
9624	52833	56950
9625	52839	56945
9626	52845	56940
9627	52851	56935
9628	52857	56930
9629	52861	56923
9630	52867	56918
9631	52872	56913
9632	52878	56907
9633	52884	56903
9634	52890	56897
9635	52896	56892
9636	52902	56887
9637	52908	56883
9638	52914	56878
9639	52920	56873
9640	52926	56868
9641	52932	56862
9642	52938	56858
9643	52944	56852
9644	52950	56847
9645	52955	56842
9646	52961	56837
9647	52967	56832
9648	52973	56827
9649	52979	56822
9650	52985	56817
9651	52991	56812
9652	52997	56807
9653	53003	56803
9654	53009	56797
9655	53015	56793
9656	53021	56788
9657	53027	56782
9658	53033	56777
9659	53039	56772
9660	53044	56767
9661	53050	56762
9662	53056	56757
9663	53062	56752
9664	53068	56747
9665	53074	56742
9666	53080	56737
9667	53086	56732
9668	53092	56727
9669	53098	56722
9670	53103	56716
9671	53109	56711
9672	53115	56706
9673	53121	56701
9674	53126	56696
9675	53132	56691
9676	53138	56686
9677	53145	56681
9678	53150	56676
9679	53157	56671
9680	53163	56666
9681	53168	56661
9682	53175	56656
9683	53180	56651
9684	53186	56646
9685	53192	56641
9686	53198	56636
9687	53204	56631
9688	53210	56625
9689	53215	56620
9690	53221	56615
9691	53227	56610
9692	53233	56605
9693	53239	56600
9694	53245	56595
9695	53250	56590
9696	53256	56584
9697	53261	56579
9698	53267	56574
9699	53273	56568
9700	53279	56563
9701	53285	56558
9702	53290	56552
9703	53296	56548
9704	53302	56542
9705	53308	56537
9706	53313	56532
9707	53319	56527
9708	53325	56522
9709	53331	56517
9710	53337	56512
9711	53340	56504
9712	53346	56499
9713	53352	56494
9714	53358	56488
9715	53364	56483
9716	53370	56479
9717	53376	56474
9718	53382	56469
9719	53388	56464
9720	53394	56459
9721	53400	56454
9722	53405	56448
9723	53411	56443
9724	53417	56438
9725	53423	56433
9726	53429	56429
9727	53433	56421
9728	53439	56416
9729	53445	56411
9730	53451	56406
9731	53457	56401
9732	53463	56396
9733	53468	56391
9734	53474	56385
9735	53479	56380
9736	53485	56375
9737	53492	56370
9738	53497	56365
9739	53503	56360
9740	53509	56355
9741	53515	56350
9742	53521	56345
9743	53527	56340
9744	53533	56335
9745	53539	56330
9746	53545	56325
9747	53551	56319
9748	53557	56314
9749	53563	56309
9750	53568	56304
9751	53575	56300
9752	53581	56295
9753	53587	56290
9754	53593	56285
9755	53599	56280
9756	53605	56275
9757	53611	56270
9758	53616	56265
9759	53622	56260
9760	53628	56254
9761	53634	56249
9762	53640	56244
9763	53646	56239
9764	53648	56230
9765	53654	56225
9766	53660	56220
9767	53665	56215
9768	53668	56206
9769	53673	56200
9770	53679	56195
9771	53685	56190
9772	53691	56185
9773	53697	56180
9774	53702	56174
9775	53708	56169
9776	53715	56165
9777	53721	56161
9778	53727	56156
9779	53733	56150
9780	53739	56146
9781	53745	56141
9782	53751	56135
9783	53757	56130
9784	53762	56125
9785	53768	56120
9786	53774	56115
9787	53780	56110
9788	53786	56105
9789	53793	56101
9790	53799	56096
9791	53804	56090
9792	53810	56085
9793	53817	56080
9794	53823	56076
9795	53829	56071
9796	53834	56065
9797	53840	56060
9798	53846	56056
9799	53852	56050
9800	53859	56046
9801	53865	56041
9802	53871	56036
9803	53876	56031
9804	53882	56025
9805	53888	56020
9806	53894	56015
9807	53900	56010
9808	53906	56005
9809	53911	55999
9810	53917	55994
9811	53922	55989
9812	53929	55984
9813	53935	55979
9814	53941	55974
9815	53946	55969
9816	53952	55964
9817	53958	55959
9818	53964	55954
9819	53970	55949
9820	53976	55944
9821	53982	55938
9822	53987	55933
9823	53993	55927
9824	54000	55924
9825	54006	55919
9826	54012	55913
9827	54018	55908
9828	54024	55904
9829	54030	55899
9830	54036	55893
9831	54041	55888
9832	54047	55883
9833	54053	55878
9834	54059	55873
9835	54065	55868
9836	54071	55863
9837	54076	55857
9838	54082	55852
9839	54088	55847
9840	54094	55842
9841	54100	55837
9842	54106	55832
9843	54112	55827
9844	54117	55821
9845	54123	55816
9846	54129	55811
9847	54135	55806
9848	54142	55803
9849	54148	55797
9850	54154	55792
9851	54160	55787
9852	54166	55783
9853	54172	55777
9854	54178	55772
9855	54184	55767
9856	54190	55762
9857	54195	55757
9858	54201	55752
9859	54207	55747
9860	54213	55741
9861	54219	55736
9862	54225	55731
9863	54231	55726
9864	54237	55721
9865	54243	55716
9866	54248	55711
9867	54255	55706
9868	54261	55701
9869	54266	55696
9870	54272	55691
9871	54278	55686
9872	54285	55681
9873	54291	55676
9874	54297	55671
9875	54303	55666
9876	54309	55661
9877	54314	55656
9878	54321	55652
9879	54327	55646
9880	54333	55641
9881	54339	55636
9882	54342	55629
9883	54348	55624
9884	54351	55616
9885	54357	55611
9886	54363	55606
9887	54369	55601
9888	54375	55596
9889	54381	55591
9890	54383	55582
9891	54389	55576
9892	54395	55571
9893	54400	55566
9894	54406	55561
9895	54412	55556
9896	54418	55551
9897	54424	55546
9898	54431	55541
9899	54436	55536
9900	54442	55530
9901	54448	55526
9902	54454	55521
9903	54460	55516
9904	54466	55510
9905	54472	55505
9906	54477	55500
9907	54483	55495
9908	54489	55489
9909	54495	55484
9910	54501	55480
9911	54506	55474
9912	54512	55468
9913	54518	55463
9914	54523	55458
9915	54529	55453
9916	54535	55448
9917	54541	55443
9918	54547	55438
9919	54553	55433
9920	54559	55427
9921	54564	55422
9922	54570	55417
9923	54576	55412
9924	54582	55407
9925	54588	55401
9926	54593	55396
9927	54597	55388
9928	54602	55383
9929	54609	55378
9930	54612	55371
9931	54618	55366
9932	54624	55361
9933	54630	55356
9934	54635	55350
9935	54642	55346
9936	54647	55340
9937	54653	55335
9938	54659	55330
9939	54665	55325
9940	54670	55319
9941	54676	55314
9942	54682	55309
9943	54688	55304
9944	54694	55299
9945	54700	55294
9946	54706	55289
9947	54712	55284
9948	54718	55279
9949	54724	55274
9950	54730	55269
9951	54733	55261
9952	54739	55256
9953	54744	55250
9954	54750	55245
9955	54752	55236
9956	54758	55231
9957	54764	55226
9958	54770	55221
9959	54776	55216
9960	54778	55207
9961	54784	55202
9962	54790	55197
9963	54795	55191
9964	54801	55186
9965	54804	55178
9966	54810	55173
9967	54813	55165
9968	54815	55156
9969	54821	55151
9970	54825	55144
9971	54831	55139
9972	54833	55130
9973	54837	55122
9974	54843	55118
9975	54849	55112
9976	54854	55107
9977	54860	55102
9978	54866	55097
9979	54873	55092
9980	54876	55085
9981	54878	55075
9982	54883	55070
9983	54885	55061
9984	54890	55055
9985	54896	55050
9986	54902	55045
9987	54908	55040
9988	54909	55030
9989	54915	55025
9990	54921	55020
9991	54925	55013
9992	54931	55008
9993	54937	55003
9994	54943	54998
9995	54948	54992
9996	54954	54987
9997	54960	54982
9998	54966	54977
9999	54972	54972
10000	54978	54967
10001	54984	54962
10002	54990	54957
10003	54995	54951
10004	55001	54946
10005	55007	54941
10006	55013	54936
10007	55019	54931
10008	55025	54926
10009	55031	54921
10010	55037	54916
10011	55043	54911
10012	55048	54906
10013	55055	54901
10014	55061	54896
10015	55066	54891
10016	55072	54885
10017	55078	54880
10018	55083	54875
10019	55087	54867
10020	55093	54862
10021	55098	54856
10022	55104	54851
10023	55110	54846
10024	55116	54841
10025	55121	54835
10026	55127	54830
10027	55133	54825
10028	55139	54820
10029	55145	54815
10030	55150	54809
10031	55156	54804
10032	55162	54799
10033	55166	54792
10034	55171	54786
10035	55177	54781
10036	55183	54776
10037	55189	54771
10038	55195	54766
10039	55201	54761
10040	55206	54755
10041	55212	54750
10042	55218	54745
10043	55224	54740
10044	55230	54735
10045	55235	54729
10046	55241	54725
10047	55247	54720
10048	55253	54715
10049	55259	54709
10050	55265	54704
10051	55271	54699
10052	55277	54694
10053	55283	54689
10054	55289	54684
10055	55295	54679
10056	55301	54674
10057	55307	54669
10058	55312	54663
10059	55318	54658
10060	55321	54650
10061	55327	54645
10062	55332	54640
10063	55339	54635
10064	55345	54630
10065	55350	54625
10066	55356	54620
10067	55362	54615
10068	55368	54610
10069	55375	54605
10070	55380	54599
10071	55386	54594
10072	55391	54588
10073	55397	54583
10074	55403	54578
10075	55409	54573
10076	55415	54568
10077	55421	54563
10078	55427	54558
10079	55432	54553
10080	55438	54547
10081	55444	54542
10082	55450	54537
10083	55456	54532
10084	55462	54527
10085	55468	54522
10086	55474	54517
10087	55479	54511
10088	55485	54506
10089	55491	54501
10090	55496	54495
10091	55503	54491
10092	55508	54485
10093	55514	54480
10094	55520	54475
10095	55526	54470
10096	55532	54465
10097	55538	54460
10098	55543	54454
10099	55549	54449
10100	55555	54444
10101	55561	54439
10102	55566	54433
10103	55572	54428
10104	55577	54422
10105	55583	54417
10106	55589	54412
10107	55594	54406
10108	55600	54401
10109	55606	54396
10110	55612	54391
10111	55618	54385
10112	55623	54380
10113	55629	54375
10114	55635	54370
10115	55641	54365
10116	55647	54360
10117	55653	54355
10118	55660	54350
10119	55665	54345
10120	55670	54339
10121	55677	54334
10122	55682	54329
10123	55689	54324
10124	55696	54321
10125	55702	54316
10126	55707	54310
10127	55713	54305
10128	55719	54299
10129	55722	54292
10130	55727	54286
10131	55731	54279
10132	55737	54274
10133	55742	54268
10134	55748	54263
10135	55754	54258
10136	55760	54253
10137	55766	54248
10138	55772	54243
10139	55778	54238
10140	55784	54232
10141	55790	54227
10142	55796	54223
10143	55799	54215
10144	55805	54210
10145	55809	54202
10146	55815	54198
10147	55818	54190
10148	55824	54185
10149	55826	54176
10150	55832	54171
10151	55835	54163
10152	55838	54155
10153	55844	54150
10154	55846	54142
10155	55852	54137
10156	55859	54132
10157	55861	54123
10158	55867	54118
10159	55873	54113
10160	55879	54108
10161	55882	54100
10162	55888	54095
10163	55893	54090
10164	55897	54082
10165	55903	54077
10166	55905	54069
10167	55911	54063
10168	55916	54058
10169	55919	54050
10170	55925	54044
10171	55930	54038
10172	55932	54030
10173	55938	54024
10174	55943	54019
10175	55949	54013
10176	55955	54008
10177	55957	54000
10178	55963	53995
10179	55966	53987
10180	55971	53981
10181	55977	53976
10182	55983	53971
10183	55989	53966
10184	55994	53960
10185	56000	53955
10186	56006	53949
10187	56011	53944
10188	56015	53937
10189	56020	53931
10190	56026	53926
10191	56029	53918
10192	56035	53913
10193	56041	53908
10194	56046	53902
10195	56052	53897
10196	56058	53892
10197	56064	53887
10198	56070	53882
10199	56076	53876
10200	56081	53871
10201	56085	53864
10202	56090	53858
10203	56096	53853
10204	56100	53846
10205	56102	53837
10206	56108	53832
10207	56113	53826
10208	56119	53821
10209	56125	53816
10210	56131	53811
10211	56137	53806
10212	56143	53801
10213	56149	53796
10214	56154	53790
10215	56156	53782
10216	56162	53777
10217	56165	53769
10218	56169	53761
10219	56175	53756
10220	56181	53751
10221	56186	53746
10222	56192	53741
10223	56195	53732
10224	56200	53727
10225	56206	53722
10226	56212	53716
10227	56217	53711
10228	56223	53706
10229	56225	53697
10230	56231	53692
10231	56235	53685
10232	56241	53680
10233	56246	53674
10234	56252	53669
10235	56258	53663
10236	56260	53655
10237	56265	53649
10238	56271	53644
10239	56274	53636
10240	56278	53629
10241	56282	53622
10242	56285	53615
10243	56291	53609
10244	56293	53601
10245	56297	53594
10246	56303	53589
10247	56306	53581
10248	56312	53576
10249	56318	53570
10250	56323	53565
10251	56329	53560
10252	56335	53554
10253	56340	53549
10254	56346	53544
10255	56351	53538
10256	56357	53533
10257	56363	53528
10258	56370	53524
10259	56376	53518
10260	56381	53513
10261	56387	53508
10262	56390	53499
10263	56395	53494
10264	56401	53489
10265	56407	53484
10266	56412	53478
10267	56418	53473
10268	56424	53468
10269	56429	53462
10270	56436	53457
10271	56441	53452
10272	56448	53448
10273	56454	53442
10274	56459	53437
10275	56465	53432
10276	56471	53427
10277	56477	53422
10278	56483	53417
10279	56489	53412
10280	56495	53406
10281	56500	53401
10282	56506	53396
10283	56513	53391
10284	56518	53386
10285	56524	53381
10286	56530	53376
10287	56535	53370
10288	56542	53365
10289	56548	53361
10290	56554	53356
10291	56560	53351
10292	56566	53345
10293	56571	53340
10294	56577	53335
10295	56583	53330
10296	56589	53324
10297	56594	53319
10298	56600	53313
10299	56606	53309
10300	56612	53303
10301	56618	53298
10302	56623	53293
10303	56629	53288
10304	56635	53283
10305	56641	53277
10306	56647	53272
10307	56653	53267
10308	56659	53262
10309	56665	53257
10310	56670	53252
10311	56676	53246
10312	56682	53241
10313	56685	53234
10314	56691	53228
10315	56697	53223
10316	56702	53218
10317	56708	53212
10318	56714	53207
10319	56719	53202
10320	56725	53197
10321	56731	53191
10322	56737	53186
10323	56742	53181
10324	56748	53175
10325	56751	53168
10326	56757	53162
10327	56763	53157
10328	56768	53152
10329	56774	53147
10330	56779	53141
10331	56785	53136
10332	56791	53131
10333	56797	53125
10334	56803	53120
10335	56808	53115
10336	56812	53107
10337	56817	53102
10338	56823	53097
10339	56829	53091
10340	56834	53086
10341	56840	53081
10342	56846	53075
10343	56848	53067
10344	56854	53062
10345	56859	53056
10346	56865	53051
10347	56871	53046
10348	56876	53040
10349	56882	53035
10350	56888	53029
10351	56890	53021
10352	56895	53015
10353	56901	53010
10354	56907	53005
10355	56910	52997
10356	56916	52992
10357	56919	52985
10358	56925	52980
10359	56931	52975
10360	56937	52969
10361	56940	52961
10362	56945	52956
10363	56951	52950
10364	56957	52945
10365	56962	52940
10366	56968	52935
10367	56974	52929
10368	56978	52922
10369	56983	52917
10370	56989	52912
10371	56993	52904
10372	56995	52896
10373	56999	52889
10374	57001	52880
10375	57006	52875
10376	57008	52866
10377	57014	52861
10378	57017	52853
10379	57019	52844
10380	57022	52837
10381	57026	52830
10382	57029	52821
10383	57032	52814
10384	57038	52809
10385	57041	52801
10386	57045	52794
10387	57047	52786
10388	57053	52781
10389	57056	52773
10390	57061	52767
10391	57067	52762
10392	57072	52756
10393	57078	52751
10394	57084	52745
10395	57090	52740
10396	57092	52732
10397	57098	52727
10398	57104	52722
10399	57110	52717
10400	57114	52710
10401	57119	52704
10402	57123	52697
10403	57128	52692
10404	57134	52686
10405	57140	52681
10406	57146	52676
10407	57149	52669
10408	57155	52664
10409	57161	52659
10410	57167	52653
10411	57173	52648
10412	57179	52643
10413	57184	52638
10414	57191	52633
10415	57197	52628
10416	57202	52622
10417	57208	52617
10418	57214	52612
10419	57220	52607
10420	57225	52602
10421	57231	52597
10422	57237	52591
10423	57243	52586
10424	57249	52581
10425	57255	52576
10426	57260	52570
10427	57266	52565
10428	57272	52560
10429	57277	52555
10430	57283	52549
10431	57289	52544
10432	57295	52539
10433	57301	52535
10434	57307	52529
10435	57313	52524
10436	57319	52519
10437	57325	52514
10438	57331	52509
10439	57337	52504
10440	57343	52499
10441	57349	52494
10442	57355	52488
10443	57360	52483
10444	57366	52478
10445	57372	52473
10446	57378	52468
10447	57383	52462
10448	57389	52457
10449	57395	52452
10450	57401	52447
10451	57407	52442
10452	57413	52437
10453	57419	52432
10454	57425	52427
10455	57431	52422
10456	57437	52416
10457	57443	52411
10458	57448	52406
10459	57454	52401
10460	57460	52396
10461	57467	52391
10462	57473	52387
10463	57477	52380
10464	57483	52374
10465	57489	52370
10466	57495	52365
10467	57497	52356
10468	57504	52352
10469	57509	52346
10470	57513	52338
10471	57518	52333
10472	57524	52328
10473	57530	52323
10474	57536	52318
10475	57542	52313
10476	57548	52307
10477	57553	52302
10478	57559	52297
10479	57564	52291
10480	57570	52286
10481	57576	52281
10482	57578	52272
10483	57584	52267
10484	57587	52260
10485	57593	52254
10486	57598	52249
10487	57604	52244
10488	57608	52237
10489	57614	52231
10490	57619	52226
10491	57625	52221
10492	57631	52215
10493	57637	52210
10494	57643	52205
10495	57648	52200
10496	57654	52194
10497	57657	52187
10498	57663	52181
10499	57669	52176
10500	57674	52171
10501	57680	52166
10502	57686	52160
10503	57691	52155
10504	57697	52150
10505	57700	52142
10506	57706	52137
10507	57708	52128
10508	57713	52122
10509	57719	52117
10510	57725	52112
10511	57727	52103
10512	57732	52098
10513	57738	52093
10514	57741	52085
10515	57746	52079
10516	57748	52070
10517	57749	52061
10518	57756	52057
10519	57762	52051
10520	57765	52044
10521	57771	52039
10522	57773	52030
10523	57779	52025
10524	57785	52020
10525	57788	52013
10526	57792	52005
10527	57797	52000
10528	57801	51993
10529	57807	51988
10530	57808	51979
10531	57814	51973
10532	57817	51966
10533	57819	51957
10534	57824	51951
10535	57830	51946
10536	57834	51939
10537	57835	51930
10538	57841	51924
10539	57847	51920
10540	57851	51913
10541	57857	51908
10542	57863	51903
10543	57869	51898
10544	57875	51892
10545	57880	51887
10546	57886	51882
10547	57889	51874
10548	57892	51866
10549	57898	51861
10550	57904	51856
10551	57910	51851
10552	57915	51846
10553	57921	51840
10554	57927	51835
10555	57933	51830
10556	57938	51825
10557	57944	51819
10558	57950	51814
10559	57956	51809
10560	57962	51804
10561	57968	51799
10562	57974	51794
10563	57979	51788
10564	57985	51783
10565	57990	51777
10566	57996	51772
10567	58002	51767
10568	58009	51763
10569	58015	51758
10570	58021	51753
10571	58027	51748
10572	58033	51742
10573	58038	51737
10574	58044	51732
10575	58050	51727
10576	58056	51721
10577	58062	51716
10578	58068	51712
10579	58074	51707
10580	58080	51702
10581	58086	51697
10582	58093	51692
10583	58098	51687
10584	58104	51682
10585	58110	51677
10586	58116	51672
10587	58122	51667
10588	58128	51662
10589	58134	51656
10590	58140	51651
10591	58146	51646
10592	58153	51642
10593	58159	51637
10594	58165	51632
10595	58171	51627
10596	58177	51622
10597	58183	51617
10598	58188	51611
10599	58195	51607
10600	58201	51602
10601	58207	51597
10602	58212	51591
10603	58218	51586
10604	58225	51581
10605	58230	51576
10606	58236	51571
10607	58242	51566
10608	58248	51561
10609	58254	51556
10610	58260	51550
10611	58266	51545
10612	58272	51540
10613	58277	51535
10614	58284	51530
10615	58289	51525
10616	58296	51520
10617	58302	51515
10618	58308	51510
10619	58314	51505
10620	58320	51500
10621	58325	51495
10622	58332	51490
10623	58338	51485
10624	58344	51480
10625	58350	51475
10626	58356	51469
10627	58361	51464
10628	58368	51459
10629	58374	51455
10630	58380	51450
10631	58386	51444
10632	58392	51439
10633	58397	51434
10634	58403	51429
10635	58410	51424
10636	58415	51419
10637	58421	51413
10638	58427	51409
10639	58433	51403
10640	58439	51398
10641	58445	51393
10642	58451	51388
10643	58457	51383
10644	58463	51378
10645	58469	51373
10646	58475	51368
10647	58482	51364
10648	58488	51359
10649	58494	51354
10650	58500	51349
10651	58506	51343
10652	58512	51338
10653	58517	51333
10654	58523	51328
10655	58529	51323
10656	58535	51318
10657	58541	51312
10658	58547	51307
10659	58553	51302
10660	58558	51297
10661	58564	51292
10662	58570	51287
10663	58576	51282
10664	58582	51277
10665	58589	51272
10666	58594	51267
10667	58600	51261
10668	58606	51256
10669	58612	51251
10670	58618	51246
10671	58623	51240
10672	58629	51235
10673	58636	51231
10674	58642	51225
10675	58647	51220
10676	58653	51215
10677	58659	51210
10678	58664	51204
10679	58670	51199
10680	58676	51194
10681	58682	51189
10682	58688	51184
10683	58694	51178
10684	58700	51173
10685	58706	51168
10686	58712	51163
10687	58718	51158
10688	58723	51153
10689	58729	51148
10690	58735	51142
10691	58741	51137
10692	58747	51132
10693	58752	51127
10694	58759	51122
10695	58765	51117
10696	58770	51111
10697	58776	51106
10698	58782	51101
10699	58787	51095
10700	58794	51091
10701	58799	51085
10702	58805	51080
10703	58810	51074
10704	58816	51069
10705	58821	51063
10706	58827	51058
10707	58833	51053
10708	58839	51048
10709	58844	51042
10710	58850	51037
10711	58856	51032
10712	58863	51028
10713	58869	51023
10714	58875	51018
10715	58881	51013
10716	58887	51008
10717	58893	51003
10718	58899	50998
10719	58905	50992
10720	58912	50988
10721	58917	50983
10722	58923	50977
10723	58929	50972
10724	58935	50967
10725	58941	50962
10726	58946	50956
10727	58953	50951
10728	58958	50946
10729	58964	50941
10730	58970	50936
10731	58976	50931
10732	58982	50926
10733	58988	50920
10734	58994	50915
10735	59000	50910
10736	59006	50905
10737	59012	50901
10738	59018	50896
10739	59024	50891
10740	59030	50885
10741	59037	50881
10742	59042	50875
10743	59048	50870
10744	59054	50865
10745	59060	50860
10746	59066	50854
10747	59072	50850
10748	59077	50844
10749	59083	50839
10750	59089	50834
10751	59095	50828
10752	59101	50823
10753	59107	50818
10754	59113	50813
10755	59119	50808
10756	59125	50804
10757	59131	50798
10758	59137	50793
10759	59143	50788
10760	59149	50783
10761	59155	50778
10762	59160	50772
10763	59166	50767
10764	59172	50762
10765	59178	50757
10766	59184	50752
10767	59190	50747
10768	59196	50742
10769	59202	50736
10770	59208	50731
10771	59213	50726
10772	59219	50721
10773	59225	50716
10774	59231	50710
10775	59237	50705
10776	59243	50700
10777	59249	50695
10778	59254	50690
10779	59261	50685
10780	59266	50680
10781	59272	50674
10782	59278	50669
10783	59284	50664
10784	59291	50659
10785	59297	50654
10786	59303	50649
10787	59309	50644
10788	59314	50639
10789	59320	50634
10790	59326	50629
10791	59332	50624
10792	59338	50619
10793	59344	50613
10794	59350	50608
10795	59356	50603
10796	59362	50598
10797	59367	50593
10798	59374	50588
10799	59379	50582
10800	59385	50577
10801	59391	50572
10802	59397	50567
10803	59403	50562
10804	59409	50557
10805	59415	50551
10806	59420	50546
10807	59426	50541
10808	59432	50536
10809	59438	50530
10810	59444	50525
10811	59450	50521
10812	59456	50516
10813	59462	50511
10814	59468	50505
10815	59474	50500
10816	59479	50494
10817	59485	50489
10818	59491	50484
10819	59494	50476
10820	59499	50471
10821	59505	50466
10822	59511	50460
10823	59517	50455
10824	59523	50450
10825	59525	50442
10826	59531	50437
10827	59537	50432
10828	59543	50426
10829	59545	50418
10830	59551	50413
10831	59557	50408
10832	59564	50403
10833	59570	50398
10834	59576	50393
10835	59581	50388
10836	59587	50383
10837	59593	50378
10838	59599	50372
10839	59604	50367
10840	59610	50361
10841	59616	50356
10842	59621	50351
10843	59627	50346
10844	59633	50340
10845	59639	50335
10846	59645	50330
10847	59651	50325
10848	59658	50320
10849	59664	50315
10850	59670	50310
10851	59672	50302
10852	59674	50294
10853	59681	50289
10854	59687	50284
10855	59693	50279
10856	59699	50274
10857	59706	50270
10858	59712	50265
10859	59718	50260
10860	59723	50254
10861	59729	50249
10862	59733	50242
10863	59739	50237
10864	59744	50231
10865	59750	50226
10866	59756	50221
10867	59762	50216
10868	59768	50211
10869	59774	50206
10870	59780	50201
10871	59782	50192
10872	59788	50187
10873	59794	50182
10874	59800	50177
10875	59806	50172
10876	59812	50167
10877	59818	50162
10878	59823	50156
10879	59829	50151
10880	59834	50145
10881	59838	50138
10882	59843	50132
10883	59849	50127
10884	59855	50122
10885	59861	50117
10886	59867	50112
10887	59872	50106
10888	59878	50101
10889	59884	50095
10890	59890	50090
10891	59896	50085
10892	59902	50081
10893	59908	50075
10894	59913	50070
10895	59920	50065
10896	59926	50060
10897	59932	50055
10898	59938	50050
10899	59942	50043
10900	59947	50038
10901	59953	50032
10902	59957	50025
10903	59963	50020
10904	59968	50015
10905	59974	50009
10906	59981	50005
10907	59987	50000
10908	59992	49994
10909	59998	49989
10910	60004	49984
10911	60010	49979
10912	60016	49973
10913	60021	49968
10914	60027	49963
10915	60033	49958
10916	60039	49952
10917	60044	49947
10918	60050	49942
10919	60056	49937
10920	60062	49931
10921	60068	49927
10922	60074	49921
10923	60080	49917
10924	60086	49911
10925	60092	49906
10926	60097	49901
10927	60103	49895
10928	60110	49890
10929	60115	49885
10930	60122	49880
10931	60128	49875
10932	60134	49870
10933	60139	49865
10934	60145	49859
10935	60151	49854
10936	60157	49849
10937	60162	49844
10938	60168	49839
10939	60174	49833
10940	60180	49828
10941	60186	49823
10942	60192	49818
10943	60198	49813
10944	60203	49807
10945	60209	49802
10946	60215	49797
10947	60221	49792
10948	60226	49786
10949	60232	49781
10950	60238	49776
10951	60244	49771
10952	60250	49765
10953	60256	49761
10954	60262	49755
10955	60268	49750
10956	60273	49745
10957	60280	49740
10958	60285	49734
10959	60291	49729
10960	60297	49724
10961	60303	49719
10962	60309	49714
10963	60314	49708
10964	60320	49703
10965	60326	49697
10966	60331	49692
10967	60337	49687
10968	60343	49682
10969	60349	49677
10970	60355	49671
10971	60361	49666
10972	60367	49661
10973	60373	49656
10974	60379	49651
10975	60386	49646
10976	60391	49641
10977	60398	49636
10978	60403	49631
10979	60410	49626
10980	60415	49621
10981	60421	49616
10982	60427	49610
10983	60433	49605
10984	60439	49600
10985	60445	49595
10986	60451	49590
10987	60457	49585
10988	60463	49580
10989	60469	49575
10990	60476	49570
10991	60482	49565
10992	60488	49560
10993	60494	49555
10994	60499	49549
10995	60505	49544
10996	60511	49539
10997	60517	49534
10998	60523	49528
10999	60528	49523
11000	60535	49518
11001	60542	49514
11002	60548	49509
11003	60553	49504
11004	60559	49498
11005	60565	49493
11006	60571	49488
11007	60577	49483
11008	60583	49478
11009	60589	49473
11010	60595	49468
11011	60601	49463
11012	60607	49458
11013	60613	49453
11014	60619	49447
11015	60625	49442
11016	60631	49437
11017	60637	49432
11018	60642	49426
11019	60648	49421
11020	60654	49416
11021	60660	49411
11022	60666	49406
11023	60672	49400
11024	60678	49395
11025	60684	49390
11026	60690	49385
11027	60696	49380
11028	60703	49375
11029	60709	49370
11030	60715	49365
11031	60720	49360
11032	60726	49355
11033	60732	49350
11034	60738	49345
11035	60744	49339
11036	60750	49334
11037	60756	49329
11038	60762	49324
11039	60768	49319
11040	60774	49314
11041	60780	49309
11042	60786	49303
11043	60792	49298
11044	60798	49293
11045	60804	49288
11046	60809	49283
11047	60816	49278
11048	60822	49273
11049	60828	49268
11050	60834	49263
11051	60840	49258
11052	60846	49252
11053	60851	49247
11054	60857	49242
11055	60863	49236
11056	60869	49231
11057	60875	49226
11058	60881	49221
11059	60887	49216
11060	60894	49211
11061	60900	49206
